insert into produtos(id_producto,nombre,categoria,precio,stock) values
6282,Electronica Core Pro 06282,Electronica,4.22,112
6283,Electronica Nova Smart 06283,Electronica,29.88,41
6284,Hogar Studio Lite 06284,Hogar,10.41,21
6285,Mascotas Core Plus 06285,Mascotas,22.08,110
6286,Electronica Prime Air 06286,Electronica,10.94,50
6287,Moda Mini Smart 06287,Moda,54.02,46
6288,Jardineria Air Prime 06288,Jardineria,39.70,6
6289,Hogar Max Core 06289,Hogar,19.57,40
6290,Deporte Air Ultra 06290,Deporte,8.95,75
6291,Deporte Lite Lite 06291,Deporte,42.07,12
6292,Informatica Nova Pro 06292,Informatica,30.49,45
6293,Informatica Air Pro 06293,Informatica,29.87,84
6294,Electronica Ultra Ultra 06294,Electronica,87.04,100
6295,Instrumentos musicales Home Air 06295,Instrumentos musicales,34.19,44
6296,Informatica Eco Core 06296,Informatica,6.48,14
6297,Electronica Plus Mini 06297,Electronica,6.54,23
6298,Informatica Eco Core 06298,Informatica,10.13,65
6299,Electronica Eco Max 06299,Electronica,28.12,38
6300,Hogar Plus Prime 06300,Hogar,23.34,103
6301,Informatica Ultra Prime 06301,Informatica,61.45,51
6302,Mascotas Plus Prime 06302,Mascotas,20.43,75
6303,Libros Eco Studio 06303,Libros,66.34,102
6304,Hogar Eco Ultra 06304,Hogar,18.43,41
6305,Informatica Lite Eco 06305,Informatica,29.77,16
6306,Hogar Mini Pro 06306,Hogar,41.85,71
6307,Hogar Home Studio 06307,Hogar,42.78,45
6308,Moda Eco Lite 06308,Moda,11.59,86
6309,Jardineria Core Ultra 06309,Jardineria,10.91,25
6310,Deporte Core Nova 06310,Deporte,60.62,35
6311,Hogar Plus Lite 06311,Hogar,60.69,56
6312,Informatica Air Max 06312,Informatica,17.63,43
6313,Informatica Studio Smart 06313,Informatica,25.97,68
6314,Libros Air Core 06314,Libros,36.00,25
6315,Instrumentos musicales Air Pro 06315,Instrumentos musicales,45.70,40
6316,Electronica Home Plus 06316,Electronica,20.53,33
6317,Juguetes Studio Mini 06317,Juguetes,19.68,11
6318,Informatica Ultra Mini 06318,Informatica,13.00,7
6319,Informatica Max Smart 06319,Informatica,5.49,30
6320,Libros Core Pro 06320,Libros,40.73,26
6321,Jardineria Air Pro 06321,Jardineria,54.95,103
6322,Electronica Eco Studio 06322,Electronica,23.70,77
6323,Libros Plus Eco 06323,Libros,20.70,25
6324,Moda Prime Core 06324,Moda,138.65,37
6325,Hogar Smart Home 06325,Hogar,44.65,27
6326,Libros Nova Eco 06326,Libros,80.17,18
6327,Informatica Mini Eco 06327,Informatica,8.70,76
6328,Electronica Mini Lite 06328,Electronica,18.05,55
6329,Libros Smart Max 06329,Libros,5.84,15
6330,Electronica Nova Prime 06330,Electronica,19.84,39
6331,Deporte Ultra Mini 06331,Deporte,5.45,32
6332,Informatica Ultra Smart 06332,Informatica,24.16,83
6333,Informatica Smart Smart 06333,Informatica,17.47,38
6334,Electronica Lite Nova 06334,Electronica,9.82,59
6335,Juguetes Max Max 06335,Juguetes,13.44,57
6336,Informatica Core Core 06336,Informatica,67.50,62
6337,Electronica Mini Max 06337,Electronica,34.16,9
6338,Electronica Prime Studio 06338,Electronica,31.10,33
6339,Informatica Prime Home 06339,Informatica,26.84,88
6340,Electronica Studio Ultra 06340,Electronica,60.37,13
6341,Electronica Max Air 06341,Electronica,12.38,15
6342,Informatica Air Pro 06342,Informatica,127.71,21
6343,Informatica Core Studio 06343,Informatica,22.47,10
6344,Informatica Core Core 06344,Informatica,17.85,39
6345,Informatica Lite Home 06345,Informatica,31.70,45
6346,Informatica Eco Plus 06346,Informatica,40.73,5
6347,Electronica Prime Mini 06347,Electronica,24.17,79
6348,Mascotas Pro Eco 06348,Mascotas,111.89,14
6349,Informatica Eco Max 06349,Informatica,27.50,22
6350,Electronica Core Mini 06350,Electronica,56.11,90
6351,Informatica Lite Pro 06351,Informatica,61.17,47
6352,Moda Home Smart 06352,Moda,81.51,10
6353,Electronica Smart Studio 06353,Electronica,22.44,24
6354,Libros Smart Pro 06354,Libros,18.82,23
6355,Juguetes Air Nova 06355,Juguetes,25.69,25
6356,Libros Studio Eco 06356,Libros,23.15,66
6357,Informatica Lite Plus 06357,Informatica,19.63,113
6358,Juguetes Max Home 06358,Juguetes,20.06,47
6359,Juguetes Lite Home 06359,Juguetes,339.22,54
6360,Electronica Prime Nova 06360,Electronica,19.01,27
6361,Moda Smart Ultra 06361,Moda,22.98,38
6362,Juguetes Prime Home 06362,Juguetes,45.64,29
6363,Electronica Pro Mini 06363,Electronica,61.41,45
6364,Moda Core Nova 06364,Moda,116.41,41
6365,Jardineria Lite Ultra 06365,Jardineria,26.36,16
6366,Hogar Home Max 06366,Hogar,30.03,8
6367,Libros Nova Max 06367,Libros,20.28,25
6368,Informatica Air Lite 06368,Informatica,31.63,36
6369,Moda Studio Studio 06369,Moda,61.92,85
6370,Instrumentos musicales Ultra Max 06370,Instrumentos musicales,25.13,27
6371,Juguetes Studio Ultra 06371,Juguetes,138.96,20
6372,Deporte Studio Nova 06372,Deporte,38.23,87
6373,Informatica Air Eco 06373,Informatica,36.24,98
6374,Mascotas Nova Studio 06374,Mascotas,34.14,24
6375,Hogar Smart Eco 06375,Hogar,8.78,62
6376,Electronica Mini Smart 06376,Electronica,28.84,111
6377,Hogar Mini Smart 06377,Hogar,18.19,19
6378,Electronica Core Home 06378,Electronica,163.34,21
6379,Informatica Smart Air 06379,Informatica,14.60,88
6380,Hogar Nova Air 06380,Hogar,60.89,15
6381,Electronica Core Core 06381,Electronica,6.91,52
6382,Electronica Ultra Nova 06382,Electronica,12.00,33
6383,Juguetes Pro Pro 06383,Juguetes,13.66,43
6384,Juguetes Mini Studio 06384,Juguetes,31.50,15
6385,Juguetes Ultra Plus 06385,Juguetes,16.79,67
6386,Electronica Studio Home 06386,Electronica,12.31,14
6387,Hogar Studio Core 06387,Hogar,57.37,42
6388,Hogar Core Prime 06388,Hogar,42.05,34
6389,Electronica Core Studio 06389,Electronica,8.28,88
6390,Informatica Pro Plus 06390,Informatica,18.89,16
6391,Electronica Air Core 06391,Electronica,50.49,92
6392,Juguetes Core Ultra 06392,Juguetes,39.85,62
6393,Hogar Studio Max 06393,Hogar,48.31,31
6394,Hogar Studio Smart 06394,Hogar,63.68,19
6395,Informatica Lite Core 06395,Informatica,11.84,24
6396,Juguetes Eco Nova 06396,Juguetes,19.99,14
6397,Juguetes Eco Lite 06397,Juguetes,21.23,33
6398,Electronica Core Prime 06398,Electronica,58.67,41
6399,Informatica Mini Smart 06399,Informatica,15.06,20
6400,Mascotas Air Mini 06400,Mascotas,56.03,28
6401,Electronica Max Plus 06401,Electronica,19.52,35
6402,Electronica Lite Lite 06402,Electronica,5.98,17
6403,Moda Plus Plus 06403,Moda,11.62,18
6404,Electronica Core Plus 06404,Electronica,65.88,26
6405,Electronica Eco Plus 06405,Electronica,6.22,15
6406,Electronica Ultra Home 06406,Electronica,50.15,8
6407,Moda Plus Eco 06407,Moda,9.52,43
6408,Electronica Pro Pro 06408,Electronica,65.42,79
6409,Deporte Max Prime 06409,Deporte,2.50,50
6410,Libros Prime Max 06410,Libros,57.11,94
6411,Juguetes Core Air 06411,Juguetes,153.08,14
6412,Electronica Ultra Air 06412,Electronica,32.34,78
6413,Electronica Plus Home 06413,Electronica,22.91,15
6414,Hogar Air Pro 06414,Hogar,30.90,24
6415,Moda Prime Eco 06415,Moda,25.43,47
6416,Informatica Prime Ultra 06416,Informatica,33.74,33
6417,Deporte Nova Nova 06417,Deporte,28.43,77
6418,Electronica Pro Ultra 06418,Electronica,48.07,27
6419,Libros Pro Prime 06419,Libros,13.51,60
6420,Electronica Plus Studio 06420,Electronica,21.28,56
6421,Moda Nova Pro 06421,Moda,48.70,15
6422,Instrumentos musicales Pro Eco 06422,Instrumentos musicales,103.06,10
6423,Hogar Mini Home 06423,Hogar,30.84,86
6424,Deporte Home Max 06424,Deporte,4.57,104
6425,Hogar Plus Air 06425,Hogar,65.11,35
6426,Informatica Plus Pro 06426,Informatica,19.79,51
6427,Informatica Max Studio 06427,Informatica,65.91,60
6428,Informatica Pro Mini 06428,Informatica,53.37,94
6429,Libros Home Prime 06429,Libros,191.07,46
6430,Hogar Core Nova 06430,Hogar,16.72,51
6431,Moda Mini Ultra 06431,Moda,30.31,97
6432,Moda Home Pro 06432,Moda,16.43,76
6433,Moda Ultra Ultra 06433,Moda,158.18,14
6434,Deporte Eco Air 06434,Deporte,65.82,35
6435,Mascotas Pro Air 06435,Mascotas,24.20,110
6436,Hogar Max Nova 06436,Hogar,16.64,45
6437,Hogar Ultra Max 06437,Hogar,43.06,20
6438,Informatica Nova Ultra 06438,Informatica,67.21,41
6439,Electronica Mini Plus 06439,Electronica,20.89,52
6440,Electronica Lite Eco 06440,Electronica,63.33,10
6441,Informatica Max Mini 06441,Informatica,40.67,98
6442,Electronica Ultra Plus 06442,Electronica,99.80,14
6443,Hogar Eco Home 06443,Hogar,34.11,79
6444,Jardineria Smart Home 06444,Jardineria,16.89,17
6445,Electronica Prime Mini 06445,Electronica,8.83,11
6446,Moda Max Plus 06446,Moda,10.88,101
6447,Electronica Max Pro 06447,Electronica,22.16,23
6448,Jardineria Smart Ultra 06448,Jardineria,33.20,65
6449,Moda Eco Lite 06449,Moda,45.26,30
6450,Hogar Pro Prime 06450,Hogar,13.18,43
6451,Electronica Lite Air 06451,Electronica,5.47,55
6452,Hogar Eco Max 06452,Hogar,12.58,40
6453,Juguetes Max Ultra 06453,Juguetes,18.98,36
6454,Informatica Ultra Ultra 06454,Informatica,22.01,23
6455,Electronica Eco Studio 06455,Electronica,25.14,43
6456,Informatica Eco Eco 06456,Informatica,29.66,106
6457,Libros Eco Prime 06457,Libros,73.53,33
6458,Libros Pro Pro 06458,Libros,18.64,15
6459,Juguetes Smart Home 06459,Juguetes,79.62,45
6460,Hogar Studio Studio 06460,Hogar,19.88,32
6461,Jardineria Eco Ultra 06461,Jardineria,22.39,90
6462,Jardineria Lite Prime 06462,Jardineria,14.27,59
6463,Electronica Core Air 06463,Electronica,37.14,21
6464,Moda Home Ultra 06464,Moda,8.30,45
6465,Electronica Mini Plus 06465,Electronica,29.10,65
6466,Moda Pro Smart 06466,Moda,188.38,17
6467,Moda Studio Plus 06467,Moda,74.42,15
6468,Informatica Pro Mini 06468,Informatica,15.86,41
6469,Mascotas Core Ultra 06469,Mascotas,5.22,21
6470,Moda Mini Home 06470,Moda,35.62,58
6471,Informatica Smart Pro 06471,Informatica,45.96,39
6472,Electronica Eco Air 06472,Electronica,13.45,23
6473,Informatica Lite Home 06473,Informatica,29.25,62
6474,Moda Home Pro 06474,Moda,16.72,8
6475,Moda Lite Air 06475,Moda,19.68,34
6476,Instrumentos musicales Nova Nova 06476,Instrumentos musicales,32.99,40
6477,Electronica Lite Air 06477,Electronica,52.19,9
6478,Electronica Studio Eco 06478,Electronica,56.51,41
6479,Informatica Plus Plus 06479,Informatica,10.21,41
6480,Juguetes Studio Ultra 06480,Juguetes,17.96,12
6481,Moda Core Pro 06481,Moda,178.54,32
6482,Informatica Prime Mini 06482,Informatica,10.68,35
6483,Jardineria Air Prime 06483,Jardineria,7.14,6
6484,Juguetes Ultra Eco 06484,Juguetes,29.24,48
6485,Libros Max Prime 06485,Libros,100.02,45
6486,Electronica Smart Smart 06486,Electronica,13.88,42
6487,Electronica Max Home 06487,Electronica,16.46,34
6488,Informatica Ultra Max 06488,Informatica,59.69,32
6489,Informatica Studio Max 06489,Informatica,78.51,31
6490,Moda Plus Core 06490,Moda,20.88,39
6491,Libros Nova Studio 06491,Libros,22.25,86
6492,Hogar Core Max 06492,Hogar,27.15,12
6493,Deporte Mini Air 06493,Deporte,5.58,64
6494,Juguetes Pro Studio 06494,Juguetes,21.38,47
6495,Moda Air Pro 06495,Moda,5.56,87
6496,Electronica Mini Ultra 06496,Electronica,6.64,37
6497,Jardineria Plus Lite 06497,Jardineria,33.69,15
6498,Moda Core Ultra 06498,Moda,42.61,25
6499,Hogar Nova Plus 06499,Hogar,27.51,41
6500,Libros Mini Eco 06500,Libros,13.39,26
6501,Hogar Plus Mini 06501,Hogar,8.29,23
6502,Moda Air Plus 06502,Moda,6.66,8
6503,Informatica Nova Eco 06503,Informatica,25.29,39
6504,Moda Pro Air 06504,Moda,16.54,91
6505,Moda Plus Air 06505,Moda,16.24,29
6506,Jardineria Prime Home 06506,Jardineria,48.77,44
6507,Libros Max Ultra 06507,Libros,41.14,34
6508,Instrumentos musicales Mini Smart 06508,Instrumentos musicales,14.85,76
6509,Libros Nova Plus 06509,Libros,13.65,44
6510,Deporte Max Nova 06510,Deporte,48.48,30
6511,Hogar Pro Max 06511,Hogar,33.61,36
6512,Moda Home Pro 06512,Moda,20.67,21
6513,Informatica Eco Core 06513,Informatica,4.17,91
6514,Electronica Home Core 06514,Electronica,109.94,54
6515,Electronica Mini Ultra 06515,Electronica,40.55,18
6516,Juguetes Nova Lite 06516,Juguetes,141.17,33
6517,Moda Core Home 06517,Moda,19.38,90
6518,Jardineria Plus Air 06518,Jardineria,56.54,7
6519,Moda Eco Pro 06519,Moda,53.98,17
6520,Libros Lite Lite 06520,Libros,40.27,43
6521,Moda Ultra Ultra 06521,Moda,97.30,52
6522,Hogar Prime Prime 06522,Hogar,14.48,79
6523,Informatica Plus Studio 06523,Informatica,50.01,10
6524,Deporte Studio Mini 06524,Deporte,8.42,43
6525,Juguetes Mini Pro 06525,Juguetes,29.60,27
6526,Hogar Max Home 06526,Hogar,20.22,33
6527,Hogar Lite Studio 06527,Hogar,14.97,39
6528,Electronica Eco Prime 06528,Electronica,18.99,12
6529,Deporte Studio Eco 06529,Deporte,122.35,24
6530,Informatica Studio Air 06530,Informatica,33.59,31
6531,Informatica Nova Core 06531,Informatica,9.15,23
6532,Hogar Mini Max 06532,Hogar,12.19,75
6533,Electronica Smart Air 06533,Electronica,77.08,5
6534,Instrumentos musicales Smart Plus 06534,Instrumentos musicales,10.33,12
6535,Electronica Ultra Lite 06535,Electronica,24.76,57
6536,Libros Air Home 06536,Libros,39.29,15
6537,Juguetes Home Nova 06537,Juguetes,25.15,113
6538,Electronica Ultra Prime 06538,Electronica,3.96,34
6539,Informatica Eco Smart 06539,Informatica,21.47,61
6540,Moda Smart Home 06540,Moda,30.59,113
6541,Moda Core Prime 06541,Moda,13.33,13
6542,Informatica Prime Lite 06542,Informatica,18.90,44
6543,Jardineria Ultra Mini 06543,Jardineria,16.41,51
6544,Deporte Max Ultra 06544,Deporte,92.63,25
6545,Hogar Eco Nova 06545,Hogar,40.97,76
6546,Electronica Home Pro 06546,Electronica,62.25,31
6547,Informatica Mini Eco 06547,Informatica,8.10,92
6548,Electronica Prime Plus 06548,Electronica,19.65,32
6549,Electronica Prime Nova 06549,Electronica,36.98,21
6550,Hogar Mini Ultra 06550,Hogar,16.60,57
6551,Electronica Lite Prime 06551,Electronica,4.51,8
6552,Libros Smart Core 06552,Libros,155.21,45
6553,Hogar Home Air 06553,Hogar,55.52,26
6554,Libros Nova Prime 06554,Libros,14.28,16
6555,Hogar Pro Lite 06555,Hogar,18.88,5
6556,Hogar Air Pro 06556,Hogar,17.65,20
6557,Electronica Studio Nova 06557,Electronica,8.17,42
6558,Informatica Air Lite 06558,Informatica,24.47,23
6559,Libros Ultra Eco 06559,Libros,39.56,36
6560,Jardineria Prime Smart 06560,Jardineria,21.85,28
6561,Informatica Plus Lite 06561,Informatica,72.34,18
6562,Jardineria Eco Pro 06562,Jardineria,53.03,34
6563,Electronica Studio Prime 06563,Electronica,47.09,53
6564,Informatica Nova Mini 06564,Informatica,9.18,9
6565,Informatica Plus Smart 06565,Informatica,18.15,95
6566,Hogar Prime Mini 06566,Hogar,85.82,42
6567,Moda Air Studio 06567,Moda,181.65,46
6568,Jardineria Plus Nova 06568,Jardineria,23.24,64
6569,Informatica Pro Ultra 06569,Informatica,17.71,54
6570,Informatica Plus Lite 06570,Informatica,54.26,24
6571,Electronica Eco Prime 06571,Electronica,23.13,30
6572,Mascotas Core Max 06572,Mascotas,51.09,11
6573,Deporte Prime Home 06573,Deporte,17.60,27
6574,Instrumentos musicales Nova Air 06574,Instrumentos musicales,4.22,36
6575,Informatica Lite Air 06575,Informatica,13.87,38
6576,Informatica Mini Nova 06576,Informatica,32.20,33
6577,Electronica Core Lite 06577,Electronica,29.22,41
6578,Informatica Prime Prime 06578,Informatica,16.47,43
6579,Electronica Home Eco 06579,Electronica,12.54,35
6580,Hogar Pro Max 06580,Hogar,21.01,22
6581,Electronica Prime Prime 06581,Electronica,73.32,76
6582,Electronica Studio Mini 06582,Electronica,4.61,105
6583,Informatica Plus Plus 06583,Informatica,20.59,21
6584,Informatica Air Home 06584,Informatica,24.78,38
6585,Jardineria Lite Eco 06585,Jardineria,35.97,29
6586,Electronica Core Air 06586,Electronica,32.50,15
6587,Instrumentos musicales Mini Mini 06587,Instrumentos musicales,34.04,43
6588,Moda Pro Core 06588,Moda,15.63,8
6589,Informatica Ultra Core 06589,Informatica,21.55,11
6590,Informatica Nova Nova 06590,Informatica,14.44,54
6591,Moda Mini Pro 06591,Moda,53.45,29
6592,Libros Lite Pro 06592,Libros,47.56,41
6593,Electronica Max Home 06593,Electronica,15.39,97
6594,Informatica Core Plus 06594,Informatica,39.51,18
6595,Electronica Prime Mini 06595,Electronica,8.97,26
6596,Electronica Air Home 06596,Electronica,2.50,70
6597,Hogar Prime Studio 06597,Hogar,9.87,83
6598,Electronica Ultra Ultra 06598,Electronica,10.82,45
6599,Deporte Mini Prime 06599,Deporte,3.45,25
6600,Electronica Lite Studio 06600,Electronica,12.69,39
6601,Informatica Studio Mini 06601,Informatica,31.86,40
6602,Jardineria Core Mini 06602,Jardineria,19.96,21
6603,Electronica Prime Prime 06603,Electronica,57.17,14
6604,Electronica Smart Max 06604,Electronica,23.79,103
6605,Libros Air Mini 06605,Libros,16.51,48
6606,Electronica Nova Home 06606,Electronica,12.75,27
6607,Informatica Prime Mini 06607,Informatica,3.01,40
6608,Deporte Nova Nova 06608,Deporte,9.72,39
6609,Deporte Max Core 06609,Deporte,20.18,16
6610,Electronica Home Ultra 06610,Electronica,57.79,52
6611,Informatica Ultra Home 06611,Informatica,60.10,8
6612,Electronica Ultra Eco 06612,Electronica,16.74,26
6613,Informatica Prime Mini 06613,Informatica,25.58,49
6614,Libros Mini Plus 06614,Libros,7.74,15
6615,Electronica Lite Ultra 06615,Electronica,37.39,34
6616,Electronica Pro Home 06616,Electronica,93.01,18
6617,Electronica Plus Prime 06617,Electronica,30.47,92
6618,Libros Pro Core 06618,Libros,24.64,38
6619,Informatica Lite Eco 06619,Informatica,28.91,115
6620,Informatica Prime Home 06620,Informatica,72.22,59
6621,Juguetes Prime Nova 06621,Juguetes,38.07,7
6622,Hogar Plus Eco 06622,Hogar,17.38,26
6623,Electronica Studio Mini 06623,Electronica,20.08,83
6624,Instrumentos musicales Max Nova 06624,Instrumentos musicales,125.76,36
6625,Deporte Ultra Lite 06625,Deporte,20.24,101
6626,Instrumentos musicales Ultra Core 06626,Instrumentos musicales,17.14,102
6627,Moda Home Air 06627,Moda,22.79,98
6628,Informatica Core Mini 06628,Informatica,100.83,80
6629,Deporte Eco Pro 06629,Deporte,21.79,39
6630,Electronica Pro Pro 06630,Electronica,15.58,23
6631,Instrumentos musicales Ultra Core 06631,Instrumentos musicales,111.44,16
6632,Instrumentos musicales Lite Plus 06632,Instrumentos musicales,34.88,15
6633,Hogar Mini Eco 06633,Hogar,9.72,15
6634,Moda Studio Nova 06634,Moda,56.48,81
6635,Moda Air Mini 06635,Moda,42.44,31
6636,Hogar Air Nova 06636,Hogar,7.61,103
6637,Electronica Studio Lite 06637,Electronica,30.84,82
6638,Deporte Home Smart 06638,Deporte,33.24,26
6639,Juguetes Plus Nova 06639,Juguetes,22.50,58
6640,Electronica Pro Smart 06640,Electronica,29.00,15
6641,Informatica Max Smart 06641,Informatica,69.77,19
6642,Electronica Eco Max 06642,Electronica,42.87,31
6643,Electronica Smart Nova 06643,Electronica,22.21,40
6644,Electronica Core Studio 06644,Electronica,15.44,25
6645,Informatica Max Air 06645,Informatica,9.59,24
6646,Informatica Prime Core 06646,Informatica,19.70,40
6647,Jardineria Lite Nova 06647,Jardineria,26.30,37
6648,Deporte Prime Mini 06648,Deporte,91.54,11
6649,Deporte Pro Smart 06649,Deporte,31.23,98
6650,Mascotas Max Home 06650,Mascotas,9.65,14
6651,Jardineria Plus Air 06651,Jardineria,13.38,56
6652,Juguetes Mini Mini 06652,Juguetes,63.57,20
6653,Informatica Home Studio 06653,Informatica,30.28,29
6654,Electronica Lite Lite 06654,Electronica,12.93,7
6655,Hogar Smart Home 06655,Hogar,107.16,88
6656,Electronica Air Nova 06656,Electronica,41.75,72
6657,Hogar Smart Eco 06657,Hogar,13.36,11
6658,Jardineria Eco Smart 06658,Jardineria,78.25,33
6659,Hogar Nova Pro 06659,Hogar,12.37,20
6660,Juguetes Lite Air 06660,Juguetes,54.95,37
6661,Informatica Core Lite 06661,Informatica,52.41,37
6662,Libros Smart Ultra 06662,Libros,41.62,42
6663,Juguetes Air Studio 06663,Juguetes,39.73,15
6664,Electronica Max Studio 06664,Electronica,39.63,29
6665,Hogar Smart Ultra 06665,Hogar,17.86,48
6666,Electronica Nova Eco 06666,Electronica,82.83,41
6667,Hogar Smart Mini 06667,Hogar,5.62,8
6668,Informatica Core Nova 06668,Informatica,60.40,76
6669,Hogar Prime Core 06669,Hogar,13.77,40
6670,Electronica Home Prime 06670,Electronica,15.62,23
6671,Moda Nova Prime 06671,Moda,88.25,11
6672,Libros Eco Plus 06672,Libros,210.49,15
6673,Electronica Ultra Mini 06673,Electronica,72.52,8
6674,Electronica Plus Nova 06674,Electronica,20.27,43
6675,Informatica Eco Plus 06675,Informatica,48.83,35
6676,Instrumentos musicales Air Lite 06676,Instrumentos musicales,8.05,46
6677,Electronica Mini Prime 06677,Electronica,26.48,42
6678,Moda Max Air 06678,Moda,22.26,8
6679,Mascotas Ultra Smart 06679,Mascotas,32.62,78
6680,Informatica Lite Prime 06680,Informatica,16.37,46
6681,Deporte Max Smart 06681,Deporte,7.87,24
6682,Informatica Home Mini 06682,Informatica,12.36,24
6683,Electronica Air Ultra 06683,Electronica,12.60,45
6684,Libros Home Nova 06684,Libros,5.90,37
6685,Deporte Plus Studio 06685,Deporte,158.10,30
6686,Libros Pro Eco 06686,Libros,49.46,30
6687,Informatica Home Eco 06687,Informatica,25.81,17
6688,Libros Max Eco 06688,Libros,18.21,12
6689,Informatica Air Home 06689,Informatica,191.05,113
6690,Electronica Air Ultra 06690,Electronica,21.31,53
6691,Libros Eco Lite 06691,Libros,52.68,30
6692,Electronica Plus Home 06692,Electronica,43.30,6
6693,Informatica Plus Prime 06693,Informatica,21.28,43
6694,Electronica Studio Nova 06694,Electronica,9.82,11
6695,Electronica Smart Mini 06695,Electronica,17.06,92
6696,Electronica Studio Studio 06696,Electronica,53.53,56
6697,Juguetes Nova Core 06697,Juguetes,40.11,20
6698,Moda Max Core 06698,Moda,105.40,39
6699,Moda Eco Max 06699,Moda,16.72,34
6700,Informatica Pro Studio 06700,Informatica,71.19,40
6701,Hogar Nova Core 06701,Hogar,15.83,74
6702,Electronica Home Smart 06702,Electronica,6.99,54
6703,Hogar Studio Mini 06703,Hogar,16.29,106
6704,Deporte Mini Smart 06704,Deporte,80.45,22
6705,Electronica Mini Nova 06705,Electronica,82.10,59
6706,Juguetes Nova Plus 06706,Juguetes,88.22,53
6707,Juguetes Studio Lite 06707,Juguetes,45.51,18
6708,Moda Prime Ultra 06708,Moda,51.71,43
6709,Deporte Lite Lite 06709,Deporte,13.91,50
6710,Informatica Home Eco 06710,Informatica,70.02,47
6711,Hogar Eco Ultra 06711,Hogar,7.17,10
6712,Libros Max Max 06712,Libros,51.96,27
6713,Mascotas Max Eco 06713,Mascotas,13.35,10
6714,Informatica Max Smart 06714,Informatica,6.84,48
6715,Libros Eco Eco 06715,Libros,48.42,46
6716,Informatica Studio Smart 06716,Informatica,16.13,80
6717,Electronica Studio Lite 06717,Electronica,55.07,28
6718,Libros Lite Core 06718,Libros,7.01,66
6719,Electronica Smart Lite 06719,Electronica,70.70,78
6720,Libros Pro Nova 06720,Libros,19.53,20
6721,Hogar Studio Smart 06721,Hogar,15.27,31
6722,Informatica Eco Pro 06722,Informatica,6.99,8
6723,Informatica Ultra Eco 06723,Informatica,25.29,70
6724,Deporte Nova Eco 06724,Deporte,35.64,15
6725,Instrumentos musicales Nova Air 06725,Instrumentos musicales,13.93,86
6726,Informatica Home Smart 06726,Informatica,18.72,33
6727,Juguetes Mini Air 06727,Juguetes,24.71,43
6728,Deporte Smart Mini 06728,Deporte,23.69,5
6729,Moda Core Ultra 06729,Moda,113.15,78
6730,Moda Studio Eco 06730,Moda,39.56,20
6731,Electronica Nova Prime 06731,Electronica,30.96,41
6732,Libros Pro Pro 06732,Libros,7.70,76
6733,Informatica Eco Prime 06733,Informatica,16.28,112
6734,Informatica Ultra Air 06734,Informatica,8.97,23
6735,Juguetes Nova Pro 06735,Juguetes,20.01,34
6736,Deporte Core Eco 06736,Deporte,28.07,59
6737,Hogar Pro Nova 06737,Hogar,163.36,19
6738,Informatica Plus Smart 06738,Informatica,32.25,111
6739,Electronica Air Smart 06739,Electronica,128.40,38
6740,Moda Eco Lite 06740,Moda,13.89,39
6741,Moda Max Air 06741,Moda,51.91,39
6742,Electronica Prime Nova 06742,Electronica,46.17,27
6743,Electronica Core Max 06743,Electronica,20.87,109
6744,Moda Nova Lite 06744,Moda,39.08,11
6745,Juguetes Plus Plus 06745,Juguetes,105.74,6
6746,Moda Pro Prime 06746,Moda,53.43,95
6747,Informatica Studio Ultra 06747,Informatica,6.54,33
6748,Informatica Core Ultra 06748,Informatica,35.66,5
6749,Hogar Ultra Home 06749,Hogar,23.20,30
6750,Electronica Core Lite 06750,Electronica,40.53,26
6751,Informatica Max Mini 06751,Informatica,12.81,27
6752,Informatica Pro Prime 06752,Informatica,71.17,22
6753,Electronica Plus Ultra 06753,Electronica,55.37,13
6754,Deporte Lite Prime 06754,Deporte,38.22,34
6755,Hogar Eco Studio 06755,Hogar,126.54,101
6756,Informatica Max Prime 06756,Informatica,34.62,33
6757,Electronica Nova Core 06757,Electronica,44.82,19
6758,Hogar Plus Prime 06758,Hogar,8.31,28
6759,Electronica Prime Home 06759,Electronica,7.27,74
6760,Moda Ultra Prime 06760,Moda,99.05,39
6761,Electronica Prime Nova 06761,Electronica,19.80,17
6762,Juguetes Core Air 06762,Juguetes,11.47,48
6763,Jardineria Home Ultra 06763,Jardineria,26.46,10
6764,Moda Nova Air 06764,Moda,13.31,21
6765,Instrumentos musicales Studio Studio 06765,Instrumentos musicales,34.10,51
6766,Hogar Core Max 06766,Hogar,18.38,17
6767,Electronica Home Air 06767,Electronica,47.22,44
6768,Juguetes Mini Lite 06768,Juguetes,10.03,24
6769,Electronica Max Mini 06769,Electronica,23.33,14
6770,Hogar Max Core 06770,Hogar,60.39,12
6771,Libros Studio Studio 06771,Libros,11.14,71
6772,Deporte Ultra Air 06772,Deporte,12.20,25
6773,Moda Max Core 06773,Moda,47.91,5
6774,Moda Mini Pro 06774,Moda,59.07,104
6775,Hogar Home Air 06775,Hogar,33.42,12
6776,Moda Studio Pro 06776,Moda,29.42,48
6777,Deporte Prime Prime 06777,Deporte,31.28,23
6778,Electronica Ultra Plus 06778,Electronica,18.62,106
6779,Instrumentos musicales Core Max 06779,Instrumentos musicales,27.08,79
6780,Informatica Prime Lite 06780,Informatica,13.70,84
6781,Electronica Air Smart 06781,Electronica,15.73,41
6782,Informatica Pro Ultra 06782,Informatica,7.22,22
6783,Electronica Mini Lite 06783,Electronica,6.76,53
