id_producto,id_proveedor,precio_compra
6352,1,52.60
6352,29,56.92
6353,496,14.70
6353,1,18.62
6353,3,13.30
6354,1,15.29
6355,4,15.07
6355,278,22.12
6355,47,17.11
6356,1,18.86
6356,4,14.90
6356,5,14.81
6356,15,14.59
6356,342,17.35
6357,1,14.24
6357,2,12.25
6357,7,11.09
6357,108,11.62
6357,13,15.67
6358,27,11.66
6358,20,16.68
6359,88,196.79
6359,1,270.23
6359,12,255.08
6359,257,190.81
6360,16,14.79
6360,1,12.37
6360,8,12.44
6361,2,16.99
6361,79,19.59
6362,1,25.27
6362,4,31.81
6363,1,44.30
6364,1,76.59
6365,64,20.08
6366,1,25.98
6366,13,23.03
6367,1,14.65
6368,18,17.91
6369,61,38.37
6370,7,13.30
6371,1,95.29
6371,3,107.10
6371,72,80.21
6371,246,91.49
6371,473,110.68
6372,1,29.65
6372,3,23.98
6372,4,28.56
6372,6,20.83
6372,395,20.74
6373,3,26.04
6373,13,23.32
6374,2,22.12
6374,11,20.59
6375,10,5.95
6375,3,6.80
6375,5,7.66
6376,1,20.10
6376,19,16.32
6377,1,11.54
6377,2,11.70
6378,8,90.63
6379,3,7.77
6380,3,43.29
6381,124,5.15
6382,12,7.36
6382,7,6.25
6383,16,10.47
6383,9,11.14
6384,19,27.02
6384,3,24.03
6384,30,21.79
6385,119,10.55
6386,2,7.54
6386,4,9.66
6386,14,8.36
6387,3,48.88
6388,25,26.86
6388,4,28.54
6388,1,33.49
6389,10,4.81
6390,1,15.49
6391,1,33.79
6391,6,34.63
6392,1,33.73
6392,15,32.84
6393,1,26.94
6393,10,34.69
6394,114,52.79
6395,2,7.21
6395,269,8.06
6395,14,7.20
6396,4,12.63
6396,5,12.25
6397,1,14.96
6398,76,30.98
6399,1,8.03
6399,55,10.61
6400,1,47.03
6400,137,30.25
6401,1,16.66
6401,5,16.36
6401,199,16.52
6402,483,3.22
6402,252,3.24
6402,21,4.88
6403,1,8.95
6404,1,34.26
6404,6,48.23
6405,1,5.26
6405,70,3.44
6406,1,29.04
6406,2,28.05
6406,100,32.99
6407,1,6.28
6408,1,34.36
6409,1,1.65
6410,344,49.63
6410,21,36.12
6410,86,35.74
6411,2,130.46
6411,134,93.51
6412,2,24.46
6412,331,27.22
6412,6,25.90
6413,1,13.20
6413,60,18.42
6414,1,24.42
6414,4,24.87
6415,85,21.79
6415,7,20.99
6416,3,22.05
6416,8,21.41
6416,46,27.64
6416,17,27.10
6416,30,18.66
6417,24,15.36
6417,4,16.07
6418,274,29.88
6418,52,32.23
6419,38,8.23
6420,23,14.54
6421,33,42.58
6422,34,69.60
6422,5,69.55
6422,6,61.15
6422,19,78.59
6422,24,89.21
6423,142,23.79
6424,2,3.67
6425,1,35.86
6426,2,14.57
6427,1,51.61
6427,5,49.35
6428,4,32.44
6429,1,145.76
6429,14,102.23
6430,21,13.10
6430,7,14.46
6431,2,19.91
6432,24,9.53
6432,193,11.63
6432,2,10.83
6433,1,89.21
6434,162,44.16
6434,22,42.88
6435,1,18.21
6436,1,12.46
6437,1,28.41
6438,2,53.91
6438,62,36.24
6439,18,18.09
6439,10,15.13
6439,3,16.30
6439,146,14.97
6440,6,36.04
6441,1,30.20
6442,26,63.92
6442,11,87.57
6442,131,61.74
6443,1,26.10
6443,47,29.44
6444,1,12.80
6444,5,13.78
6445,2,4.69
6445,3,6.75
6445,7,5.05
6445,15,6.14
6445,20,7.66
6446,112,7.84
6446,11,7.66
6446,13,5.91
6447,17,17.84
6447,34,16.71
6447,4,18.10
6447,478,15.37
6448,49,24.79
6449,1,24.83
6450,294,10.98
6451,96,4.07
6451,58,4.55
6451,15,4.47
6451,7,4.52
6452,2,11.04
6452,68,11.00
6453,122,13.63
6453,85,14.42
6453,15,16.67
6454,188,12.05
6455,1,20.30
6455,27,14.84
6455,20,14.36
6456,8,24.40
6456,424,15.43
6457,185,38.35
6458,1,13.63
6458,21,13.41
6459,1,44.16
6459,4,56.45
6459,75,63.28
6459,14,48.68
6459,60,58.96
6460,96,12.74
6460,43,10.45
6461,1,17.60
6461,19,18.05
6462,1,8.50
6462,30,7.67
6463,1,25.62
6463,2,31.02
6463,3,30.96
6463,42,30.92
6463,21,22.73
6464,27,5.07
6464,1,5.56
6464,67,6.38
6465,1,21.27
6465,22,17.99
6466,1,132.65
6466,68,134.82
6467,1,39.82
6467,83,51.28
6467,5,54.30
6467,31,50.99
6468,42,13.64
6468,323,9.31
6469,8,3.69
6469,1,3.85
6470,3,26.95
6470,4,30.19
6470,37,31.11
6471,8,32.24
6472,408,8.97
6472,3,8.17
6473,316,22.12
6473,53,22.65
6474,1,14.58
6474,3,13.08
6475,1,13.27
6475,35,12.28
6476,2,28.40
6477,5,33.79
6478,1,44.43
6478,76,40.85
6479,1,7.28
6479,14,8.79
6479,15,8.88
6479,18,6.13
6479,88,8.15
6480,73,11.96
6481,117,146.25
6481,14,104.42
6482,1,6.89
6483,3,4.40
6484,1,20.09
6484,12,23.13
6484,53,20.01
6484,86,24.36
6484,56,21.63
6485,1,84.67
6486,2,9.94
6487,11,10.06
6488,153,51.50
6488,2,31.69
6488,17,37.33
6489,1,44.26
6489,2,45.95
6489,19,64.93
6490,1,15.29
6490,27,16.28
6491,3,16.90
6491,12,17.69
6491,446,16.27
6491,14,13.90
6492,47,22.39
6493,1,4.42
6493,3,4.87
6494,17,17.34
6495,14,3.74
6496,80,3.53
6496,1,5.42
6496,61,4.78
6497,113,26.64
6497,246,26.68
6498,1,23.22
6498,2,32.16
6499,9,15.91
6500,1,9.10
6500,42,7.01
6501,1,7.07
6501,2,6.15
6501,4,5.15
6501,9,4.72
6501,23,5.73
6502,209,3.87
6502,25,3.63
6502,1,4.24
6502,7,4.09
6503,19,13.31
6503,3,15.19
6504,21,13.44
6505,2,12.20
6505,4,11.80
6505,79,12.56
6505,240,10.43
6505,313,11.51
6506,2,42.34
6506,19,40.70
6506,5,29.44
6507,138,21.59
6507,6,34.99
6507,7,27.02
6508,32,12.34
6508,1,11.72
6509,1,9.81
6509,5,11.46
6510,17,27.61
6510,3,42.60
6511,1,26.73
6511,3,28.46
6512,1,12.30
6512,83,13.86
6513,1,2.68
6514,3,80.82
6515,1,31.90
6516,2,108.38
6516,356,104.54
6517,125,11.03
6518,1,41.80
6518,2,43.96
6518,3,38.70
6518,22,41.89
6519,3,34.65
6519,4,32.20
6519,68,39.01
6520,9,25.44
6521,40,66.41
6521,11,57.99
6521,35,84.49
6521,166,76.11
6522,2,8.01
6522,14,8.15
6523,412,28.90
6524,4,5.86
6525,32,17.41
6526,210,15.52
6527,18,11.04
6527,7,8.78
6528,42,11.64
6529,2,93.56
6529,10,73.52
6530,1,28.61
6530,2,28.16
6531,8,8.02
6531,2,7.82
6532,289,8.01
6532,3,7.52
6532,4,7.86
6532,118,9.83
6532,57,8.28
6533,49,63.12
6533,2,41.41
6534,19,5.43
6534,3,7.27
6534,23,8.18
6535,232,19.43
6535,10,17.09
6536,1,32.21
6536,2,32.37
6536,13,29.21
6536,14,22.95
6536,122,20.91
6537,3,13.51
6537,4,19.88
6538,1,3.13
6539,64,18.49
6539,1,13.35
6539,10,13.62
6539,6,17.59
6540,9,21.81
6541,8,7.44
6541,1,9.17
6541,5,10.88
6541,31,7.14
6542,4,15.54
6542,77,13.88
6543,1,10.15
6543,33,11.44
6543,3,13.74
6543,8,13.30
6543,12,13.86
6544,96,55.70
6544,1,73.53
6544,6,69.87
6544,9,60.55
6544,154,49.29
6545,122,26.29
6546,56,33.05
6546,115,43.55
6546,12,39.01
6546,55,53.42
6547,2,4.29
6547,7,7.05
6548,4,13.14
6549,1,20.77
6549,23,21.40
6550,6,8.67
6551,1,3.03
6551,10,3.49
6551,6,2.69
6552,22,114.51
6553,1,34.26
6553,8,39.09
6553,107,33.07
6553,77,35.49
6553,461,36.85
6554,8,11.24
6554,1,9.57
6554,262,8.92
6555,10,16.34
6555,66,11.37
6555,3,14.74
6555,5,14.01
6556,225,14.09
6556,2,12.63
6556,1,11.61
6556,15,14.64
6556,112,12.19
6557,3,4.58
6558,1,16.44
6559,1,24.79
6560,1,12.64
6560,2,13.81
6560,109,13.17
6561,2,61.07
6561,11,58.07
6561,4,46.24
6561,287,48.43
6562,1,32.63
6562,3,33.96
6562,5,38.19
6562,8,30.55
6562,491,35.02
6563,1,34.20
6563,2,35.50
6563,7,27.39
6563,14,31.68
6563,17,36.65
6564,38,5.80
6565,4,15.34
6565,5,14.40
6566,1,69.93
6566,12,72.28
6567,91,96.20
6567,4,105.01
6568,1,20.10
6568,3,18.14
6569,11,10.18
6569,3,10.31
6569,5,15.15
6569,7,13.77
6570,3,32.18
6570,13,33.37
6571,1,14.40
6571,466,19.01
6572,2,40.13
6572,3,35.37
6572,4,32.17
6572,5,27.87
6572,41,36.77
6573,8,9.29
6573,1,11.84
6574,84,3.54
6575,1,8.42
6576,6,17.74
6577,80,21.29
6577,27,20.74
6578,1,13.50
6579,1,10.11
6580,22,14.40
6581,1,54.20
6581,3,45.10
6581,4,64.12
6581,5,54.61
6581,55,59.33
6582,1,3.06
6582,2,3.73
6582,3,3.52
6582,4,3.90
6582,8,2.79
6583,32,14.75
6583,7,12.04
6584,33,19.31
6584,28,20.42
6585,3,22.43
6585,68,20.64
6586,1,23.91
6586,13,19.03
6587,1,24.00
6587,18,24.05
6588,21,10.63
6589,3,14.88
6590,178,8.97
6591,68,44.88
6591,38,30.78
6591,6,44.67
6591,301,37.39
6591,14,40.79
6592,1,31.29
6592,4,29.11
6592,37,25.64
6592,71,25.14
6592,19,25.60
6593,11,11.31
6594,9,23.86
6594,86,32.77
6595,18,5.38
6595,12,5.85
6596,81,1.90
6596,7,1.41
6597,2,5.62
6597,3,6.31
6598,1,6.09
6599,1,2.12
6599,3,2.57
6600,2,10.94
6600,483,9.98
6601,1,20.02
6601,3,21.72
6602,3,12.37
6603,1,31.74
6604,1,20.18
6605,2,10.42
6606,147,7.89
6606,14,11.21
6607,14,2.44
6608,8,8.25
6608,1,7.28
6608,20,6.67
6609,100,10.69
6609,4,15.24
6610,140,30.51
6611,1,41.25
6612,1,12.24
6612,18,9.23
6613,9,14.01
6614,32,4.97
6614,1,4.30
6614,3,6.25
6614,9,4.05
6614,60,6.21
6615,2,29.34
6616,11,48.69
6617,1,26.70
6618,3,17.44
6618,15,16.51
6619,2,15.30
6620,5,42.84
6620,22,56.38
6621,1,24.14
6621,2,30.35
6621,7,33.20
6621,8,24.36
6621,21,21.70
6622,1,14.57
6623,8,16.52
6623,1,10.49
6623,134,13.92
6624,2,90.60
6624,191,105.16
6625,32,16.20
6625,34,13.31
6625,3,16.73
6625,48,14.69
6625,49,11.27
6626,3,9.50
6626,413,9.45
6627,218,19.24
6627,6,17.61
6628,1,78.16
6628,2,65.97
6628,77,83.28
6628,19,85.11
6628,25,88.64
6629,2,14.10
6630,1,9.49
6630,2,8.52
6630,3,9.02
6630,13,11.59
6631,32,84.87
6631,6,74.64
6632,174,20.93
6632,7,22.33
6633,491,7.94
6634,1,30.95
6634,50,40.79
6634,6,32.86
6635,1,32.49
6635,33,34.99
6635,3,24.41
6635,307,25.25
6635,124,31.08
6636,3,6.57
6636,54,5.80
6636,31,5.50
6637,2,22.79
6638,25,18.60
6639,1,19.77
6639,3,19.07
6640,9,24.04
6640,10,25.27
6640,2,19.56
6640,54,23.02
6641,1,47.09
6642,198,27.93
6642,6,26.39
6643,41,14.27
6644,393,11.13
6644,13,8.11
6644,22,8.15
6645,5,7.79
6646,14,14.05
6647,25,16.86
6647,429,22.51
6648,8,68.84
6648,16,63.23
6648,2,77.88
6648,6,72.82
6649,17,17.28
6650,1,7.91
6650,3,6.13
6650,245,6.11
6651,45,10.86
6652,2,44.74
6652,6,41.80
6653,41,23.63
6653,115,24.94
6654,17,8.43
6655,1,57.25
6655,35,81.77
6656,266,22.91
6657,4,9.92
6658,16,48.01
6658,1,64.30
6659,10,10.73
6659,2,7.45
6660,1,43.27
6660,421,38.99
6661,32,43.36
6661,2,40.15
6661,181,30.74
6662,151,35.85
6663,1,26.45
6663,2,22.98
6664,8,23.68
6664,2,29.20
6664,115,23.41
6665,1,11.18
6665,2,12.20
6665,3,14.25
6665,6,13.64
6665,89,10.16
6666,24,72.68
6667,188,3.36
6667,4,4.60
6667,7,4.32
6668,1,49.82
6668,6,48.50
6669,8,9.48
6669,3,8.86
6670,13,8.76
6670,67,10.56
6670,5,9.53
6671,200,69.23
6671,1,66.87
6672,96,166.67
6672,73,183.47
6673,472,55.65
6673,1,46.09
6674,1,15.17
6675,2,35.63
6675,11,26.79
6676,1,4.76
6677,53,18.88
6677,14,19.35
6678,2,19.04
6678,15,14.77
6679,139,20.02
6680,1,13.37
6680,70,10.61
6681,27,6.57
6681,222,5.14
6682,16,8.71
6682,1,8.60
6683,3,8.83
6683,110,9.24
6684,1,3.37
6684,18,4.56
6685,78,113.06
6686,14,34.40
6687,250,17.59
6688,88,14.61
6688,302,9.56
6689,15,105.22
6690,1,15.17
6690,3,13.97
6691,2,45.84
6691,5,40.75
6692,2,34.61
6692,307,29.67
6692,7,32.54
6693,2,14.47
6694,1,7.65
6694,4,8.05
6695,24,12.23
6695,30,14.85
6696,4,31.08
6697,88,26.99
6698,344,63.01
6699,46,10.16
6700,41,52.82
6700,3,44.53
6700,4,57.21
6701,4,13.67
6701,6,12.07
6702,1,4.28
6702,3,4.48
6703,2,8.75
6703,3,11.20
6704,1,62.40
6705,18,58.58
6706,1,63.17
6707,3,24.91
6707,27,37.47
6708,372,32.51
6709,2,10.87
6709,262,9.43
6710,1,57.11
6710,3,48.37
6710,11,60.89
6710,46,37.34
6710,498,58.44
6711,1,4.80
6711,2,6.23
6711,103,4.77
6712,9,37.04
6712,2,41.50
6712,91,27.66
6713,1,11.74
6713,2,9.98
6713,3,11.64
6713,9,9.15
6713,500,8.78
6714,25,3.65
6714,2,3.57
6715,39,36.19
6716,155,12.45
6717,441,37.93
6717,11,37.95
6718,50,4.17
6718,13,4.07
6719,2,53.38
6720,8,10.49
6720,9,16.85
6720,371,10.42
6721,2,8.36
6721,4,9.53
6721,5,11.72
6721,13,9.68
6721,146,11.45
6722,1,4.04
6722,499,4.26
6722,325,6.11
6722,119,4.25
6723,3,16.54
6723,5,20.62
6723,71,17.68
6723,14,14.96
6723,25,13.30
6724,49,27.53
6724,298,30.82
6725,1,12.03
6725,2,8.73
6725,10,8.88
6726,1,10.88
6726,2,15.27
6726,5,12.50
6727,1,20.74
6727,4,20.41
6728,1,20.38
6728,2,18.53
6728,59,12.87
6729,1,96.12
6729,2,65.16
6730,1,26.45
6730,10,20.87
6731,65,21.32
6731,1,18.70
6732,4,5.87
6732,6,5.19
6733,1,11.73
6733,3,8.90
6733,5,10.67
6733,267,12.06
6733,236,9.99
6734,1,5.88
6735,4,12.62
6736,1,20.01
6737,1,127.19
6737,3,97.31
6737,4,102.78
6738,1,22.86
6738,232,22.62
6738,200,20.67
6738,13,25.78
6738,79,20.27
6739,1,105.38
6739,2,80.96
6740,2,8.44
6740,6,11.41
6740,8,10.65
6740,143,10.65
6740,15,10.77
6741,1,38.24
6741,21,29.99
6742,1,27.59
6742,183,34.04
6743,312,17.66
6743,9,18.18
6743,2,11.45
6744,1,33.56
6745,1,72.29
6745,6,71.11
6746,1,45.62
6746,2,28.51
6746,4,36.81
6746,238,39.76
6746,26,38.66
6747,1,4.89
6747,302,5.11
6748,3,22.13
6749,1,14.42
6749,2,16.71
6750,360,22.40
6750,1,29.71
6750,27,31.45
6750,6,31.96
6751,1,10.64
6751,2,8.38
6751,127,7.68
6752,1,58.32
6752,3,50.49
6752,17,61.82
6753,1,35.11
6754,1,28.04
6754,139,32.56
6755,4,108.93
6755,13,107.64
6755,6,95.03
6756,8,24.85
6757,3,35.06
6758,2,6.26
6758,5,5.04
6759,1,4.79
6759,2,5.82
6760,1,74.67
6760,2,70.81
6760,3,60.02
6760,5,83.07
6760,6,69.96
6761,8,15.63
6762,35,7.62
6762,43,8.14
6762,1,8.89
6763,1,22.43
6763,3,19.32
6763,5,20.78
6763,366,15.16
6763,31,16.60
6764,5,10.04
6764,150,11.18
6764,255,9.41
6765,1,21.12
6765,69,18.34
6766,18,14.55
6767,72,30.12
6767,13,39.40
6767,22,37.66
6768,1,8.65
6769,2,19.97
6769,3,14.87
6769,4,18.56
6769,8,17.90
6769,13,13.85
6770,1,40.66
6770,6,31.53
6771,1,8.23
6771,4,6.51
6771,17,6.18
6771,82,6.77
6771,25,7.86
6772,1,9.04
6772,12,10.56
6772,5,10.23
6773,1,25.65
6773,339,29.98
6774,1,35.57
6774,4,49.12
6775,27,24.80
6775,12,20.07
6776,6,17.80
6777,10,18.20
6778,1,9.94
6778,2,10.03
6778,8,15.11
6778,466,11.87
6778,18,9.74
6779,3,23.00
6779,99,21.19
6780,32,10.52
6780,18,8.11
6780,27,8.49
6780,12,11.81
6781,3,10.31
6781,55,10.43
6782,8,4.25
6782,20,6.11
6783,41,4.87
6783,3,5.18
6784,1,59.85
6784,6,54.20
6784,136,55.68
6784,22,41.60
6784,60,61.82
6785,1,21.99
6785,5,13.82
6786,12,5.20
6787,233,10.21
6787,3,8.45
6787,21,7.31
6787,1,7.93
6788,2,7.52
6788,107,10.14
6788,46,7.92
6789,2,25.31
6789,399,26.14
6790,1,20.33
6791,2,3.18
6792,1,38.02
6792,6,30.01
6793,1,10.56
6793,71,14.05
6794,130,17.33
6794,117,17.70
6795,4,32.71
6795,22,28.94
6796,1,12.50
6796,2,18.19
6796,3,14.06
6796,101,18.99
6797,8,25.65
6797,26,19.00
6797,184,30.97
6798,24,10.60
6798,2,10.40
6798,4,12.69
6799,6,81.87
6800,1,95.95
6800,2,98.85
6800,4,111.83
6800,6,101.60
6800,8,137.15
6801,177,9.51
6801,26,7.82
6802,128,36.80
6802,1,36.20
6803,1,7.60
6803,20,6.31
6804,1,14.41
6804,3,13.79
6804,6,10.34
6805,1,24.58
6806,3,28.01
6807,160,3.81
6807,2,4.64
6807,133,4.59
6807,6,4.84
6808,3,60.41
6808,46,43.28
6809,1,11.63
6809,2,10.65
6810,1,44.19
6810,164,44.09
6811,10,33.70
6811,4,30.25
6812,8,4.80
6812,5,3.64
6813,4,8.49
6814,4,37.27
6814,9,29.87
6814,17,25.87
6814,22,28.06
6814,26,41.04
6815,1,15.55
6815,7,11.30
6816,1,33.32
6817,20,2.20
6817,293,1.74
6818,80,34.83
6819,4,33.12
6819,7,25.80
6819,8,21.76
6819,11,26.07
6819,54,26.02
6820,1,37.82
6820,28,31.53
6820,4,31.83
6821,57,4.95
6821,10,4.86
6822,1,227.62
6822,4,177.73
6823,189,31.40
6823,7,22.62
6824,1,44.37
6824,2,45.43
6824,6,35.81
6824,8,53.57
6824,9,43.15
6825,1,45.91
6825,2,42.25
6826,1,1.77
6826,99,2.02
6826,6,1.81
6826,22,2.18
6826,30,1.93
6827,192,46.86
6827,1,56.61
6827,2,45.16
6827,10,54.00
6827,11,63.95
6828,229,2.11
6829,33,15.78
6829,35,11.50
6829,41,16.13
6830,6,5.77
6831,3,13.53
6832,1,77.97
6833,1,16.48
6833,11,12.86
6833,4,17.23
6833,5,19.17
6834,1,13.88
6834,36,9.32
6834,5,13.72
6834,42,12.00
6834,411,11.65
6835,8,16.37
6836,256,3.57
6836,11,3.76
6837,58,30.41
6837,11,26.29
6837,22,21.08
6838,3,9.31
6838,94,10.40
6839,8,48.33
6839,12,38.12
6839,302,42.11
6840,1,17.53
6840,4,12.90
6841,1,127.52
6842,8,20.19
6842,36,13.36
6843,1,22.41
6843,13,22.37
6844,16,123.20
6845,53,10.70
6846,42,5.36
6847,11,100.04
6848,1,33.59
6848,2,26.39
6848,3,24.84
6849,66,25.69
6850,2,39.87
6850,55,40.58
6851,4,24.22
6852,65,25.03
6853,1,15.79
6853,2,10.14
6853,6,11.89
6853,11,11.74
6853,12,13.63
6854,3,11.29
6855,16,5.73
6856,1,53.40
6856,11,40.64
6857,208,20.16
6858,11,13.72
6858,12,12.35
6859,8,7.15
6859,13,5.26
6860,1,17.19
6860,6,10.81
6861,9,31.07
6862,43,18.64
6862,263,15.34
6863,1,12.36
6863,6,15.09
6863,361,10.43
6863,43,9.36
6863,58,14.93
6864,1,49.82
6864,15,51.97
6865,1,17.55
6865,2,18.23
6865,4,26.40
6865,15,20.73
6866,25,15.90
6866,4,16.08
6867,2,18.45
6867,14,18.60
6868,1,4.28
6869,10,55.86
6870,1,26.60
6871,1,85.88
6871,58,61.12
6871,242,67.65
6871,45,66.95
6872,234,2.80
6872,43,2.39
6873,1,6.12
6873,5,5.35
6874,4,28.80
6874,22,32.93
6875,16,75.40
6875,10,80.78
6875,28,70.46
6875,6,72.91
6876,3,20.20
6877,179,43.50
6877,12,36.36
6877,38,32.34
6878,2,16.92
6879,1,1.80
6880,67,3.29
6881,4,17.33
6882,9,22.22
6882,17,23.17
6883,2,4.66
6883,428,3.66
6883,6,4.75
6884,1,25.44
6884,422,35.74
6884,7,37.29
6884,201,35.23
6884,51,34.87
6885,1,15.92
6885,6,12.16
6886,19,6.32
6886,68,6.62
6887,1,36.89
6888,2,103.76
6889,117,6.03
6890,73,3.62
6890,39,4.91
6891,1,12.98
6891,452,11.54
6891,5,12.76
6892,1,55.15
6893,1,7.09
6893,15,8.95
6894,1,17.03
6894,2,17.67
6895,1,16.40
6895,82,14.76
6896,58,31.83
6896,44,44.17
6897,4,42.14
6898,1,23.48
6899,7,3.51
6899,287,3.79
6900,1,12.17
6901,5,13.45
6902,1,2.35
6903,1,101.79
6903,5,156.55
6904,4,32.66
6905,1,9.43
6905,4,10.83
6906,2,29.36
6907,6,32.69
6908,4,7.42
6909,40,53.16
6910,11,7.35
6910,302,7.92
6910,319,9.79
6911,25,65.80
6911,18,69.29
6912,1,4.84
6912,2,4.44
6912,140,4.98
6912,84,4.79
6912,27,4.93
6913,57,59.42
6913,36,53.53
6913,5,41.07
6913,7,43.02
6914,1,13.08
6915,4,13.80
6916,26,59.28
6916,219,35.44
6917,1,14.94
6917,43,10.27
6917,45,11.53
6917,17,15.90
6917,305,12.65
6918,193,6.22
6918,2,8.44
6918,5,8.36
6919,14,11.76
6919,15,17.13
6920,289,17.46
6920,2,17.77
6920,5,26.06
6921,2,97.12
6922,338,30.64
6922,158,32.49
6923,44,50.10
6924,161,4.43
6925,1,27.30
6925,20,22.31
6926,1,52.37
6926,2,86.31
6926,3,53.63
6927,56,26.98
6927,1,32.94
6928,9,61.16
6928,47,58.23
6929,9,33.95
6929,3,29.84
6930,4,5.09
6931,48,157.96
6931,114,145.24
6932,33,22.60
6932,6,19.16
6932,168,19.20
6932,138,18.02
6932,18,19.89
6933,8,15.73
6934,1,62.01
6934,149,69.54
6934,7,52.82
6935,4,36.99
6936,1,9.12
6936,77,11.07
6936,63,9.39
6937,23,6.28
6938,131,17.50
6938,12,11.79
6938,69,12.68
6939,8,7.25
6939,1,9.97
6939,473,10.08
6939,31,6.86
6940,25,43.35
6940,37,41.58
6941,4,29.79
6941,7,26.93
6942,9,22.72
6942,225,32.45
6942,6,26.92
6943,7,10.75
6944,8,17.44
6945,4,24.11
6945,29,20.02
6946,2,25.57
6947,1,18.13
6947,2,17.47
6947,474,21.44
6947,143,17.28
6948,1,8.12
6949,1,13.43
6949,7,13.93
6950,65,46.19
6950,4,35.93
6951,75,7.89
6952,12,12.09
6952,14,12.20
6953,1,3.63
6954,1,51.92
6954,2,52.42
6954,4,51.26
6955,17,28.93
6955,2,25.59
6955,1,22.90
6955,70,32.51
6956,1,23.30
6956,12,21.60
6957,1,10.27
6957,46,7.89
6958,117,8.05
6959,1,26.62
6960,1,11.54
6960,15,9.25
6961,16,29.16
6961,2,42.45
6962,1,44.64
6962,5,67.69
6962,23,46.31
6963,1,10.84
6963,11,11.35
6964,18,8.55
6965,19,9.52
6965,75,10.61
6966,1,14.07
6966,2,20.37
6966,5,16.64
6966,102,20.29
6966,81,17.93
6967,1,9.65
6967,13,7.55
6968,92,19.54
6969,1,35.47
6969,134,28.87
6969,9,38.68
6970,6,11.63
6971,3,10.86
6971,52,14.35
6971,23,14.05
6972,423,44.02
6973,8,28.81
6974,11,11.46
6974,29,12.11
6975,214,89.91
6975,174,100.81
6976,1,15.92
6976,3,23.26
6977,1,12.11
6977,2,13.38
6978,1,15.92
6978,26,19.42
6979,33,54.79
6979,21,66.70
6980,1,15.26
6980,4,17.84
6981,37,36.05
6982,1,55.10
6982,4,55.01
6983,1,15.90
6983,26,13.43
6983,6,16.05
6984,12,31.13
6984,7,21.45
6985,96,52.38
6985,1,33.57
6985,2,35.27
6985,3,44.12
6985,22,50.32
6986,1,18.26
6986,2,20.66
6986,114,19.83
6987,2,6.11
6987,53,7.17
6988,19,17.39
6988,3,15.04
6989,2,8.01
6989,3,7.69
6990,16,11.57
6990,3,12.11
6990,13,12.98
6991,3,47.57
6991,38,32.11
6992,142,63.22
6993,1,15.64
6994,161,5.66
6994,302,6.59
6995,2,123.70
6995,13,114.13
6996,1,8.05
6996,2,7.24
6996,45,7.33
6996,110,9.72
6996,116,8.86
6997,408,3.92
6998,2,10.23
6999,1,49.74
7000,226,38.07
7000,3,26.47
7001,3,15.55
7002,1,36.65
7002,50,31.40
7003,48,16.95
7003,53,14.97
7004,59,15.21
7004,93,14.09
7004,6,10.56
7005,11,19.12
7005,5,19.59
7006,2,13.10
7007,4,8.63
7008,3,15.04
7009,1,47.38
7009,63,74.33
7010,1,17.05
7010,3,19.06
7010,6,17.69
7010,9,18.84
7010,89,17.09
7011,3,6.35
7012,1,18.48
7013,24,41.23
7013,1,39.32
7013,106,31.02
7013,4,35.19
7014,1,4.79
7014,66,6.19
7015,166,22.56
7016,9,6.93
7017,1,9.63
7017,19,8.53
7017,6,9.99
7017,7,10.01
7018,200,32.48
7018,1,31.60
7018,2,25.71
7018,430,31.25
7019,16,12.50
7019,1,9.27
7019,12,9.90
7020,2,59.79
7020,13,48.64
7021,1,11.19
7021,3,11.30
7021,133,8.42
7022,42,24.86
7022,21,21.19
7022,366,16.89
7022,95,20.39
7023,1,39.60
7024,8,14.15
7024,1,11.45
7025,2,34.09
7025,26,26.86
7025,4,38.30
7025,70,38.88
7026,2,16.20
7027,170,12.31
7027,3,12.21
7027,445,15.65
7027,106,15.09
7028,3,9.13
7029,2,143.60
7029,157,164.59
7030,25,20.39
7030,3,25.93
7031,1,24.55
7031,2,34.47
7032,1,2.64
7032,10,1.97
7033,2,53.06
7033,20,58.61
7033,5,38.27
7034,9,66.29
7034,5,71.90
7035,10,85.19
7036,2,15.33
7036,3,14.42
7036,4,18.99
7036,9,23.08
7036,22,19.34
7037,146,15.68
7038,3,20.33
7038,5,18.38
7039,146,39.82
7040,3,10.97
7041,1,53.58
7041,180,33.46
7042,2,14.18
7043,6,12.94
7044,9,19.28
7044,31,22.99
7045,1,208.07
7045,6,218.97
7046,76,79.03
7047,262,4.41
7048,1,150.71
7048,2,122.67
7049,35,29.25
7050,3,17.86
7050,107,12.84
7050,427,19.51
7050,7,15.84
7051,2,33.01
7051,23,40.81
7052,9,23.59
7052,53,21.08
7053,3,63.59
7054,13,42.60
7054,5,48.38
7055,1,67.16
7055,18,87.99
7056,1,25.76
7056,21,28.89
7056,45,21.44
7056,33,26.18
7057,14,3.77
7057,31,3.96
7058,356,14.77
7059,25,20.73
7059,53,19.40
7060,225,2.28
7060,1,2.79
7060,3,2.07
7060,75,2.10
7060,21,1.80
7061,1,16.12
7061,42,19.00
7061,6,17.58
7062,36,24.99
7063,1,36.03
7063,2,38.76
7064,6,6.16
7065,2,9.85
7065,5,9.84
7066,2,11.50
7067,2,38.07
7068,3,11.47
7068,4,8.13
7069,267,9.42
7070,9,14.63
7070,1,20.35
7071,1,4.91
7071,114,7.31
